product_id,event_type,count(event_type)
7561,view,11
7566,view,1
7568,view,1
7652,view,104
7652,purchase,13
7652,cart,51
7652,remove_from_cart,17
7662,purchase,7
7662,view,6
7662,remove_from_cart,3
7662,cart,2
7663,cart,2
7663,view,4
7663,purchase,3
7670,view,3
7673,view,7
7679,purchase,6
7679,cart,10
7679,view,20
7679,remove_from_cart,4
7680,remove_from_cart,9
7680,purchase,1
7680,cart,6
7680,view,15
7681,purchase,16
7681,cart,38
7681,view,83
7681,remove_from_cart,8
7684,view,1
7695,view,7
7698,view,19
7698,cart,3
7698,purchase,1
7698,remove_from_cart,2
7701,view,6
7701,remove_from_cart,2
7701,cart,3
7701,purchase,1
7702,view,3
7703,view,2
7703,remove_from_cart,3
7703,purchase,2
7703,cart,1
7704,purchase,1
7704,view,9
7704,cart,6
7705,cart,4
7705,view,6
7705,purchase,3
7705,remove_from_cart,1
7785,cart,4
7785,view,9
7786,view,8
7786,cart,5
7786,remove_from_cart,3
7787,view,15
7789,view,52
7789,remove_from_cart,1
7789,cart,12
7789,purchase,3
7890,cart,3
7890,purchase,1
7890,remove_from_cart,2
7890,view,9
7891,remove_from_cart,1
7891,view,30
7891,purchase,3
7891,cart,6
7989,view,1
7999,cart,3
7999,view,4
8000,cart,2
8000,view,2
8001,cart,2
8001,view,2
8001,purchase,1
8002,cart,2
8002,view,4
8004,view,2
8005,view,2
8008,purchase,1
8008,view,3
8008,cart,3
8008,remove_from_cart,1
8030,cart,4
8030,remove_from_cart,2
8030,view,12
8057,view,1
8071,cart,11
8071,view,192
8071,purchase,2
8071,remove_from_cart,3
8072,cart,3
8072,remove_from_cart,1
8072,purchase,4
8072,view,7
8078,view,1
8081,cart,2
8081,purchase,2
8081,view,9
8084,remove_from_cart,3
8084,cart,14
8084,view,22
8095,view,1
8098,view,114
8098,cart,34
8098,purchase,19
8098,remove_from_cart,23
8107,cart,9
8107,view,39
8107,remove_from_cart,4
8107,purchase,2
8109,view,8
8109,cart,4
8110,cart,2
8110,remove_from_cart,1
8110,view,6
8111,view,6
8111,remove_from_cart,1
8111,cart,3
8112,view,15
8112,cart,3
8112,purchase,2
8112,remove_from_cart,1
8118,cart,2
8118,view,2
8122,remove_from_cart,7
8122,purchase,6
8122,cart,5
8122,view,29
8125,remove_from_cart,1
8125,cart,2
8125,view,4
8126,cart,2
8126,view,3
8127,cart,2
8127,view,3
8127,remove_from_cart,1
8128,purchase,1
8128,view,7
8128,remove_from_cart,2
8128,cart,3
8129,view,6
8129,cart,2
8129,remove_from_cart,1
8131,cart,5
8131,view,7
8135,view,55
8135,cart,9
8135,remove_from_cart,4
8135,purchase,1
8140,purchase,3
8140,view,14
8140,cart,6
8140,remove_from_cart,4
8141,view,3
8141,cart,3
8141,remove_from_cart,1
8142,cart,2
8142,view,4
8142,remove_from_cart,2
8144,cart,2
8144,view,9
8144,remove_from_cart,2
8144,purchase,3
8147,cart,4
8147,purchase,1
8147,view,4
8148,cart,5
8148,remove_from_cart,2
8148,view,5
8151,view,7
8151,cart,4
8151,purchase,2
8151,remove_from_cart,2
8152,cart,1
8152,view,4
8153,cart,4
8153,remove_from_cart,1
8153,view,4
8153,purchase,1
8155,view,3
8155,cart,3
8157,cart,2
8157,view,2
8158,cart,2
8158,view,2
8158,purchase,2
8158,remove_from_cart,1
8164,view,2
8193,purchase,1
8193,remove_from_cart,3
8193,view,26
8193,cart,4
8198,view,19
8199,remove_from_cart,1
8199,purchase,1
8199,cart,9
8199,view,19
8200,remove_from_cart,14
8200,cart,32
8200,view,85
8200,purchase,15
8201,view,3
8203,remove_from_cart,2
8203,cart,2
8203,view,4
8203,purchase,1
8205,view,1
8206,view,2
8211,view,5
8220,view,1
8226,purchase,1
8226,cart,2
8226,view,28
8240,view,2
8244,view,1
8247,view,12
8247,cart,3
8247,remove_from_cart,4
8365,purchase,1
8365,view,4
8365,cart,2
8372,cart,3
8372,view,6
8372,remove_from_cart,1
8373,remove_from_cart,2
8373,cart,3
8373,view,3
8379,view,6
8379,cart,3
8379,purchase,2
8379,remove_from_cart,1
8381,cart,8
8381,remove_from_cart,1
8381,view,13
8382,cart,4
8382,remove_from_cart,1
8382,view,11
8382,purchase,1
8383,view,1
8387,remove_from_cart,2
8387,view,11
8387,cart,2
8387,purchase,1
8388,view,10
8388,cart,4
8388,purchase,3
8388,remove_from_cart,2
8389,cart,3
8389,purchase,1
8389,view,6
8391,cart,1
8391,view,1
8392,purchase,3
8392,view,11
8392,cart,3
8392,remove_from_cart,3
8394,view,15
8394,cart,8
8394,remove_from_cart,3
8394,purchase,2
8395,purchase,4
8395,remove_from_cart,1
8395,view,23
8395,cart,9
8398,view,6
8398,purchase,1
8413,cart,4
8413,purchase,2
8413,view,8
8413,remove_from_cart,1
8415,cart,2
8415,view,4
8417,view,1
8694,remove_from_cart,1
8694,view,5
8694,cart,4
8694,purchase,1
8695,view,3
8695,purchase,1
8695,cart,2
8696,cart,4
8696,remove_from_cart,1
8696,view,9
8696,purchase,2
8698,view,5
8698,cart,1
8699,remove_from_cart,1
8699,cart,3
8699,view,5
8700,purchase,2
8700,remove_from_cart,7
8700,view,13
8700,cart,6
8701,view,12
8701,remove_from_cart,2
8701,cart,3
8701,purchase,1
8702,remove_from_cart,1
8702,view,1
8703,view,3
8703,purchase,2
8703,cart,4
8704,cart,3
8704,view,5
8704,purchase,1
8705,view,5
8705,cart,3
8705,remove_from_cart,1
8705,purchase,2
8706,cart,2
8706,view,3
8706,remove_from_cart,2
8706,purchase,4
8708,cart,2
8708,purchase,3
8708,view,3
8710,view,4
8715,cart,4
8715,remove_from_cart,2
8715,view,8
8727,view,1
9139,remove_from_cart,7
9139,cart,20
9139,purchase,2
9139,view,131
9169,cart,4
9169,view,15
9169,remove_from_cart,3
9169,purchase,4
9201,cart,2
9201,view,6
9207,cart,3
9207,remove_from_cart,2
9207,view,12
9208,remove_from_cart,2
9208,view,6
9208,cart,3
9209,purchase,1
9209,cart,6
9209,view,17
9210,view,6
9211,view,9
9217,cart,2
9217,view,7
9219,cart,2
9219,view,3
9219,remove_from_cart,1
9743,view,7
9743,cart,6
9748,view,1
9811,cart,2
9811,view,8
9813,view,4
9818,view,2
9818,remove_from_cart,1
9822,cart,5
9822,view,6
9822,remove_from_cart,2
9823,remove_from_cart,1
9823,cart,3
9823,view,13
9825,remove_from_cart,3
9825,view,17
9825,cart,14
9825,purchase,3
10073,view,22
10073,remove_from_cart,2
10073,cart,3
10073,purchase,1
10075,view,4
10075,cart,2
10077,cart,5
10077,remove_from_cart,3
10077,view,4
10078,cart,3
10078,view,5
10078,remove_from_cart,1
10087,cart,2
10087,view,2
10090,cart,2
10090,view,4
10091,cart,2
10091,view,4
10092,view,5
10097,cart,2
10097,view,9
10100,view,4
10100,cart,3
10100,remove_from_cart,3
10106,cart,4
10106,view,4
10106,remove_from_cart,1
10106,purchase,1
10107,cart,2
10107,view,4
10108,view,11
10108,cart,5
10108,purchase,2
10108,remove_from_cart,3
10109,purchase,1
10109,cart,3
10109,view,3
10109,remove_from_cart,1
10110,cart,2
10110,view,2
10115,cart,4
10115,purchase,1
10115,remove_from_cart,1
10115,view,9
10280,cart,1
10280,remove_from_cart,1
10343,view,1
10347,view,3
10348,view,4
10877,cart,4
10877,view,4
11062,cart,2
11062,view,4
11063,view,2
11069,purchase,1
11069,cart,2
11069,remove_from_cart,1
11069,view,3
11070,cart,2
11070,view,2
11071,view,1
11072,cart,2
11072,view,2
11073,cart,2
11073,view,5
11074,cart,2
11074,view,2
11075,cart,3
11075,remove_from_cart,4
11075,view,6
11076,cart,5
11076,view,3
11077,view,3
11077,cart,3
11077,remove_from_cart,1
11078,view,8
11078,cart,4
11078,remove_from_cart,2
11078,purchase,1
11079,view,1
11080,cart,2
11080,view,2
11081,cart,2
11081,view,2
11083,cart,4
11083,remove_from_cart,1
11083,view,5
11084,remove_from_cart,1
11084,view,4
11084,cart,2
11085,cart,2
11085,view,4
11086,cart,2
11086,view,3
11548,cart,2
11548,view,3
11549,remove_from_cart,2
11549,view,2
11549,cart,2
11550,cart,2
11550,view,2
11551,cart,3
11551,view,3
11551,remove_from_cart,1
11554,view,4
11554,cart,3
11555,view,3
11555,cart,2
11556,cart,2
11556,view,2
11557,cart,2
11557,view,3
11558,cart,2
11558,view,4
11560,cart,2
11560,view,2
11561,cart,2
11561,view,3
11562,cart,2
11562,view,3
11563,view,2
11563,cart,3
11563,purchase,1
11563,remove_from_cart,1
11564,cart,2
11564,view,2
11565,cart,2
11565,view,2
11566,cart,2
11566,view,2
11570,view,1
11571,view,1
11593,cart,2
11593,purchase,1
11593,view,4
11597,view,2
11599,view,1
11599,remove_from_cart,1
11602,view,1
11620,cart,2
11620,view,3
11703,view,4
11703,cart,4
11704,cart,2
11704,view,2
11704,remove_from_cart,1
11705,cart,2
11705,view,2
11706,cart,2
11706,view,3
11707,cart,2
11707,view,2
11708,cart,2
11708,view,3
11709,cart,2
11709,view,3
11710,cart,2
11710,view,2
11711,cart,2
11711,view,2
11712,cart,3
11712,view,7
11719,remove_from_cart,3
11719,view,12
11719,cart,4
13497,remove_from_cart,3
13497,cart,8
13497,view,16
13500,purchase,1
13500,cart,3
13500,view,2
13500,remove_from_cart,2
13501,view,1
13534,view,2
13534,cart,4
13540,cart,2
13540,view,3
13552,cart,3
13552,purchase,2
13552,remove_from_cart,7
13552,view,5
13556,view,16
14304,view,3
14307,view,73
14312,view,100
14314,view,3
14315,view,8
14784,cart,3
14784,view,3
14795,view,2
14806,view,1
14806,remove_from_cart,1
15160,view,1
15161,remove_from_cart,2
15161,view,32
15161,purchase,4
15161,cart,6
15162,view,1
15163,cart,2
15163,remove_from_cart,1
15163,view,6
15164,purchase,1
15164,cart,3
15164,remove_from_cart,5
15164,view,6
15166,remove_from_cart,1
15166,view,9
15166,cart,5
15166,purchase,1
15168,remove_from_cart,4
15168,view,8
15168,purchase,2
15168,cart,8
15173,purchase,1
15173,view,8
15173,cart,3
15173,remove_from_cart,1
15175,view,8
15176,purchase,2
15176,view,6
15176,remove_from_cart,1
15176,cart,4
15178,view,1
15179,view,9
15179,remove_from_cart,2
15179,cart,4
15179,purchase,2
15180,view,2
15181,view,3
15182,remove_from_cart,1
15182,cart,2
15182,purchase,1
15182,view,4
15183,cart,6
15183,purchase,3
15183,remove_from_cart,2
15183,view,14
15186,view,5
15187,view,4
15187,purchase,1
15187,cart,6
15187,remove_from_cart,3
15189,cart,3
15189,purchase,2
15189,view,20
15191,view,7
15191,cart,4
15191,purchase,1
15192,view,10
15192,cart,4
15192,remove_from_cart,2
15192,purchase,1
15193,cart,4
15193,remove_from_cart,3
15193,view,13
15196,remove_from_cart,1
15196,view,3
15196,purchase,1
15196,cart,3
15198,cart,3
15198,purchase,1
15198,remove_from_cart,1
15198,view,4
15199,view,3
15200,view,9
15200,cart,3
15200,remove_from_cart,2
15201,cart,5
15201,remove_from_cart,3
15201,purchase,1
15201,view,6
15202,cart,2
15202,purchase,1
15202,view,5
15208,view,3
15210,remove_from_cart,2
15210,view,5
15210,purchase,3
15210,cart,7
15211,view,8
15211,purchase,1
15211,remove_from_cart,2
15211,cart,3
15215,cart,16
15215,view,34
15215,remove_from_cart,8
15215,purchase,5
15216,view,8
15216,remove_from_cart,3
15216,purchase,1
15216,cart,2
15220,remove_from_cart,2
15220,view,6
15220,purchase,1
15220,cart,4
15269,cart,1
15269,purchase,1
15269,view,7
15270,remove_from_cart,2
15270,view,1
15275,view,3
15276,view,2
15408,view,1
15700,cart,4
15700,remove_from_cart,2
15700,view,12
15700,purchase,1
15701,purchase,1
15701,view,11
15701,cart,4
15703,cart,2
15703,view,4
15703,remove_from_cart,3
15708,view,2
15708,cart,1
15708,purchase,2
15732,view,15
15732,cart,3
15732,purchase,1
15736,remove_from_cart,2
15736,cart,2
15736,view,70
15760,view,7
15760,cart,3
15760,remove_from_cart,1
15761,purchase,1
15761,view,6
15761,cart,3
15763,cart,2
15763,remove_from_cart,2
15763,view,12
15765,remove_from_cart,2
15765,view,20
15765,cart,3
15769,cart,2
15769,view,2
15771,cart,2
15771,view,4
15774,cart,2
15774,view,6
16185,view,2
16198,view,224
16198,remove_from_cart,6
16198,cart,10
16198,purchase,2
16199,purchase,3
16199,cart,10
16199,remove_from_cart,8
16199,view,44
16203,view,5
16287,view,1
16686,cart,2
16686,view,2
16688,view,1
16690,view,2
16711,view,2
16712,remove_from_cart,1
16712,purchase,1
16712,view,71
16712,cart,5
16716,view,2
16718,view,1
16906,view,3
18080,view,2
18081,cart,10
18081,view,19
18081,remove_from_cart,1
18082,purchase,5
18082,remove_from_cart,4
18082,cart,23
18082,view,44
18083,cart,9
18083,view,14
18083,purchase,4
18083,remove_from_cart,3
18084,view,1
18622,view,3
18622,remove_from_cart,1
18622,cart,3
18655,view,8
19162,cart,145
19162,view,231
19162,purchase,54
19162,remove_from_cart,37
19379,cart,5
19379,purchase,1
19379,remove_from_cart,1
19379,view,4
19380,view,2
19382,view,3
19384,view,2
20405,view,1
20422,view,1
20433,view,1
20439,view,1
20451,view,1
20491,view,3
20552,view,1
20553,view,1
20555,view,1
20570,view,1
20582,view,1
20585,view,1
20590,view,1
20591,view,10
20613,view,1
20829,cart,4
20829,view,9
20829,remove_from_cart,1
20830,remove_from_cart,1
20830,view,6
20830,cart,2
20839,cart,2
20839,view,4
20842,view,4
20842,cart,2
20843,cart,3
20843,view,4
20892,view,6
20893,cart,4
20893,view,12
20893,remove_from_cart,1
20894,purchase,4
20894,cart,11
20894,remove_from_cart,4
20894,view,13
20896,view,10
20896,purchase,8
20896,cart,9
20896,remove_from_cart,7
20904,view,25
20909,view,4
20917,purchase,1
20917,cart,4
20917,remove_from_cart,2
20917,view,65
20919,view,4
20921,view,62
20921,cart,6
20921,remove_from_cart,2
20925,view,1
21062,view,12
21062,remove_from_cart,7
21062,cart,5
21062,purchase,4
21477,view,1
21479,view,1
23218,cart,1
23218,view,7
23218,remove_from_cart,3
23219,view,33
23219,remove_from_cart,3
23219,cart,9
23220,purchase,1
23220,view,24
23220,remove_from_cart,2
23221,view,9
24330,cart,10
24330,remove_from_cart,5
24330,purchase,5
24330,view,63
24331,cart,7
24331,view,11
24331,remove_from_cart,5
24331,purchase,6
24332,purchase,1
24332,cart,3
24332,view,3
24333,cart,5
24333,purchase,2
24333,view,2
24334,purchase,2
24334,view,6
24334,cart,4
24334,remove_from_cart,3
24335,purchase,1
24335,cart,2
24335,view,4
24335,remove_from_cart,1
24336,cart,12
24336,purchase,8
24336,remove_from_cart,11
24336,view,16
24337,cart,2
24337,purchase,4
24337,remove_from_cart,1
24337,view,2
24338,view,4
24338,cart,2
24338,purchase,1
24339,cart,1
24339,purchase,2
24339,view,2
24341,cart,2
24341,remove_from_cart,2
24341,view,6
24342,purchase,1
24342,view,3
24342,remove_from_cart,1
24342,cart,4
24343,view,23
24343,cart,13
24343,purchase,2
24343,remove_from_cart,5
24344,purchase,3
24344,cart,6
24344,remove_from_cart,4
24344,view,9
24345,purchase,1
24345,view,18
24345,cart,6
24345,remove_from_cart,1
24346,cart,5
24346,remove_from_cart,1
24346,view,13
24359,purchase,3
24359,remove_from_cart,3
24359,view,10
24359,cart,6
24360,view,14
24360,remove_from_cart,4
24360,cart,4
24363,cart,19
24363,purchase,12
24363,remove_from_cart,4
24363,view,105
24368,cart,8
24368,view,5
24368,remove_from_cart,1
24368,purchase,3
24370,cart,2
24370,purchase,1
24370,view,2
24371,view,4
24371,cart,4
24371,remove_from_cart,2
24371,purchase,1
24372,cart,5
24372,purchase,1
24372,remove_from_cart,3
24372,view,3
24378,purchase,2
24378,cart,2
24378,view,36
24380,view,4
24380,remove_from_cart,2
24380,cart,4
24380,purchase,5
24381,view,8
24381,cart,2
24381,remove_from_cart,1
24384,purchase,2
24384,remove_from_cart,1
24384,cart,6
24384,view,23
24385,remove_from_cart,1
24385,view,5
24385,cart,1
24386,view,9
24386,cart,6
24386,remove_from_cart,4
24386,purchase,4
24387,purchase,2
24387,cart,6
24387,view,17
24387,remove_from_cart,4
24388,purchase,2
24388,remove_from_cart,6
24388,cart,13
24388,view,26
24389,view,15
24389,cart,7
24389,remove_from_cart,2
24389,purchase,2
24390,view,8
24390,remove_from_cart,1
24390,purchase,1
24390,cart,3
24392,cart,2
24392,view,8
24592,view,4
24592,cart,1
24595,view,4
24674,remove_from_cart,3
24674,view,6
24674,cart,3
24674,purchase,1
24675,cart,7
24675,view,18
24675,purchase,1
24676,remove_from_cart,3
24676,view,4
24676,cart,6
24676,purchase,3
24677,cart,10
24677,purchase,2
24677,view,15
24677,remove_from_cart,4
24678,cart,8
24678,purchase,2
24678,view,15
24678,remove_from_cart,2
24679,remove_from_cart,5
24679,cart,9
24679,purchase,4
24679,view,9
24687,cart,3
24687,view,13
24755,cart,2
24755,remove_from_cart,1
24755,view,8
24758,view,1
24760,cart,2
24760,view,13
24762,view,23
24762,cart,4
24762,purchase,2
24763,cart,3
24763,view,9
24767,view,1
24769,view,1
24769,remove_from_cart,1
24773,view,1
25576,view,1
26750,view,23
26750,cart,2
26753,cart,6
26753,purchase,2
26753,view,32
26756,view,12
26756,purchase,2
26756,cart,2
26756,remove_from_cart,1
26757,cart,4
26757,view,24
26757,purchase,2
26757,remove_from_cart,4
26758,view,20
26758,purchase,1
26758,cart,13
26758,remove_from_cart,4
26760,view,59
26760,remove_from_cart,8
26760,purchase,6
26760,cart,27
26762,view,6
26762,remove_from_cart,1
26762,cart,6
26762,purchase,1
26763,purchase,3
26763,cart,10
26763,view,19
26763,remove_from_cart,1
26764,view,14
26764,cart,4
26764,remove_from_cart,2
26765,purchase,4
26765,cart,12
26765,view,44
26765,remove_from_cart,3
26766,cart,7
26766,view,65
26766,remove_from_cart,3
27348,cart,3
27348,remove_from_cart,2
27348,view,9
27658,view,33
27658,cart,5
27658,remove_from_cart,2
27659,view,1
27660,view,2
27661,view,1
27662,view,5
27663,view,2
27759,view,86
27762,cart,35
27762,purchase,9
27762,view,101
27762,remove_from_cart,12
27763,view,14
27763,remove_from_cart,1
27763,cart,2
27764,remove_from_cart,4
27764,cart,7
27764,view,16
27764,purchase,1
27799,view,1
27834,view,6
27843,view,1
27845,view,23
28029,view,6
28029,purchase,1
28104,cart,24
28104,remove_from_cart,8
28104,view,12
28104,purchase,4
28110,view,4
29367,cart,3
29367,remove_from_cart,1
29367,purchase,2
29367,view,3
29368,view,15
29368,cart,5
29368,remove_from_cart,1
29369,cart,5
29369,view,4
29369,remove_from_cart,1
29370,view,5
29370,cart,3
29370,remove_from_cart,1
29372,view,16
29372,cart,8
29372,purchase,1
29372,remove_from_cart,1
29373,view,1
29373,remove_from_cart,1
29374,cart,2
29374,view,2
29374,remove_from_cart,1
29376,cart,2
29376,view,4
29377,cart,2
29377,view,9
29911,view,3
29914,view,19
29914,cart,5
29966,view,2
29967,view,1
29968,view,1
30109,view,3
30111,cart,1
30111,view,7
30133,view,4
30133,cart,3
30190,cart,4
30190,view,7
30190,purchase,1
30193,cart,2
30193,view,2
30194,remove_from_cart,1
30194,purchase,2
30194,view,11
30194,cart,5
30195,cart,2
30195,view,4
30195,purchase,3
30196,cart,3
30196,view,2
30197,cart,2
30197,view,3
30198,cart,1
30198,view,1
30200,cart,1
30200,view,3
30200,purchase,4
30201,view,3
30201,remove_from_cart,1
30201,purchase,1
30201,cart,1
30202,cart,1
30202,view,4
30205,cart,2
30205,view,3
30205,purchase,2
30206,view,1
30207,view,1
30214,view,1
31488,view,18
31489,view,5
31490,view,1
31491,view,1
31493,view,1
31494,view,10
31499,view,1
31500,view,2
31505,view,4
31507,view,1
31508,view,4
31512,view,3
31514,view,1
31515,view,2
31517,view,1
31518,view,10
31519,view,2
31521,remove_from_cart,1
31521,view,2
31522,view,12
31522,cart,7
31522,remove_from_cart,3
31524,view,2
31528,view,2
31531,view,3
31533,view,1
